Client Name:	12
Session Type:	2 Ch ILF.HD
Number of Channels:	2
Start Session:	
Time	Reward Frequency	Reward Percent	Inhibit Percent	Feedback Selection	Reward Amplitude	Reward Threshold	Reward Percent	Inhibit 0.5-2.0 Ampl.	Inhibit 0.5-2.0 Thres.	Inhibit 2.0-4.5 Ampl.	Inhibit 2.0-4.5 Thres.	Inhibit 4.5-8.0 Ampl.	Inhibit 4.5-8.0 Thres.	Inhibit 8.0-12.0 Ampl.	Inhibit 8.0-12.0 Thres.	Inhibit 12.0-15.0 Ampl.	Inhibit 12.0-15.0 Thres.	Inhibit 15.0-18.0 Ampl.	Inhibit 15.0-18.0 Thres.	Inhibit 18.0-22.0 Ampl.	Inhibit 18.0-22.0 Thres.	Inhibit 22.0-30.0 Ampl.	Inhibit 22.0-30.0 Thres.	Inhibit 30.0-40.0 Ampl.	Inhibit 30.0-40.0 Thres.	InhibitMeas	HR	GSR	Temp
19:40:57	0.0014	95.000	ParticlePlay	2626.3501	4073.8027	0.0000	12.9099	56.9804	3.4793	27.9256	4.4559	18.5866	5.8598	16.4502	3.2351	12.2690	4.5169	13.2456	4.0286	17.8541	12.7268	26.5522	17.7930	29.0854	75.427	13344.076	3.510	1.251	1.557	2.533	7.508	-2.4	-0.797	-0.56
19:40:58	0.0014	95.000	ParticlePlay	2645.5566	4073.8027	0.0000	7.8741	56.1869	2.7773	27.1321	4.3338	18.4034	3.5708	16.4502	4.1812	12.0553	4.4559	13.2456	5.1273	17.8236	11.6280	26.4912	9.3085	29.3295	75.867	13594.400	4.547	1.099	1.343	2.960	6.226	-2.4	-0.819	-0.58
19:40:59	0.0014	95.000	ParticlePlay	2665.4097	4073.8027	0.0000	4.4254	55.8512	4.2728	26.5522	6.2871	17.9762	6.5312	16.2670	5.2494	12.0553	4.6390	13.1540	6.3481	17.5794	13.3677	26.2775	15.4125	29.4211	76.302	13845.181	2.442	1.434	2.136	3.815	8.088	-2.4	-0.842	-0.61
19:41:00	0.0014	95.000	ParticlePlay	2684.7344	4073.8027	0.0000	5.8293	55.3934	2.5331	26.1555	4.9747	17.9151	4.6695	15.9619	3.7234	11.9332	3.5708	13.1540	4.9747	17.4268	10.9261	26.3996	14.9852	29.4516	76.722	14094.437	3.479	1.526	1.160	2.289	8.423	-2.4	-0.865	-0.63
19:41:01	0.0014	95.000	ParticlePlay	2701.9724	4073.8027	0.0000	10.3157	54.3557	9.0644	25.3314	11.4144	18.4340	8.3929	16.2365	5.4936	11.6891	5.0052	13.0320	7.6605	17.3963	11.2618	26.4301	16.7554	29.1159	77.121	14297.698	4.700	3.845	4.090	3.113	6.897	-2.4	-0.887	-0.65
19:41:02	0.0014	95.000	ParticlePlay	2720.4121	4073.8027	0.0000	9.1254	54.0200	3.1130	24.9957	3.4487	18.4950	4.2117	16.1450	2.9604	11.5975	3.3572	13.0014	6.4702	17.3047	10.2547	26.4301	10.7124	29.3295	77.506	14514.785	13.307	4.914	4.822	3.327	6.043	-2.4	-0.907	-0.67
19:41:03	0.0014	95.000	ParticlePlay	2740.6028	4073.8027	0.0000	5.2799	53.2570	5.1273	24.5684	3.8150	18.2814	5.2799	15.8703	2.5942	11.6586	4.3643	13.0014	6.5007	17.0606	15.0463	26.4607	15.2294	29.0243	77.908	14709.990	6.226	1.618	1.740	1.831	6.959	-2.4	-0.928	-0.69
19:41:04	0.0014	95.000	ParticlePlay	2760.1545	4073.8027	0.0000	4.4559	52.4635	2.7773	23.9886	4.8221	18.2814	5.6156	15.6872	4.3033	11.5975	4.1507	12.8794	4.8832	16.8164	14.0696	26.3081	15.2294	29.2990	78.255	14891.827	3.205	0.824	1.587	1.740	8.576	-2.4	-0.951	-0.71
19:41:05	0.0014	95.000	ParticlePlay	2779.7578	4073.8027	0.0000	5.6462	51.7005	7.0196	23.5308	3.6624	18.2508	3.6319	15.6567	2.1974	11.5060	2.8994	12.7878	5.4630	16.7859	11.5670	26.1860	15.4125	29.2074	78.612	15067.987	4.425	1.251	2.289	1.831	8.607	-2.4	-0.972	-0.73
19:41:06	0.0014	95.000	ParticlePlay	2796.9768	4073.8027	0.0000	8.8507	51.4258	4.2117	22.7983	5.2189	17.9762	7.3858	15.6261	2.2890	11.3534	4.0897	12.7573	7.2027	16.6638	10.5598	26.0944	11.2618	29.0243	78.946	15155.304	3.205	1.099	2.136	1.770	8.851	-2.4	-0.993	-0.75
19:41:07	0.0014	95.000	ParticlePlay	2794.9185	4073.8027	0.0000	499.0291	51.4869	271.2294	22.9509	153.3620	18.0677	98.2432	15.4125	64.8851	11.4449	42.9108	12.7878	50.0830	16.3891	48.3128	25.9723	35.0672	29.1769	73.765	15247.871	147.594	89.759	52.555	34.793	21.364	-2.4	-1.014	-0.77
19:41:08	0.0014	95.000	ParticlePlay	2767.0120	4073.8027	0.0000	687.3973	55.0882	88.2632	24.6905	22.3405	18.5866	7.5689	15.6261	9.0949	11.7196	14.9547	13.0014	12.5131	17.0300	14.3748	26.5522	11.2923	29.5126	71.108	14836.250	914.678	145.732	75.598	50.754	29.604	-2.4	-1.034	-0.79
19:41:09	0.0014	95.000	ParticlePlay	2745.4592	4073.8027	0.0000	117.6843	57.8655	11.6586	25.8197	7.2637	18.2814	3.0520	15.5346	4.1202	11.8112	2.9604	12.8488	3.6319	17.2437	3.4182	26.3691	3.1435	29.5432	71.481	12577.084	449.526	12.147	3.540	3.357	2.655	-2.4	-1.054	-0.80
19:41:10	0.0014	95.000	ParticlePlay	2735.9124	4073.8027	0.0000	27.4373	59.3000	24.3243	26.2775	14.6190	18.3729	9.2170	15.6567	3.4793	11.8417	3.4793	12.8183	2.9299	16.9690	2.8689	26.0639	1.9533	29.5126	70.808	8249.988	208.267	10.651	2.503	1.160	1.221	-2.4	-1.078	-0.83
19:41:11	0.0014	95.000	ParticlePlay	2735.5786	4073.8027	0.0000	69.2799	59.8188	46.0544	28.2918	38.6991	19.3495	15.8093	16.2365	4.6695	11.8112	4.1202	12.6962	3.6929	16.9995	7.0196	25.7892	3.6929	29.5737	68.718	4157.498	132.151	20.876	5.433	1.648	1.343	-2.4	-1.098	-0.85
19:41:12	0.0014	95.000	ParticlePlay	2725.6348	4073.8027	0.0000	896.8546	63.1149	437.7454	30.8555	290.1516	20.4177	183.5460	16.6943	111.0920	11.6586	60.7649	13.0320	84.9976	17.1216	84.4177	25.9418	61.9247	29.5126	63.539	2182.592	147.441	92.383	48.740	33.785	20.784	-2.4	-1.118	-0.86
19:41:13	0.0014	95.000	ParticlePlay	2632.2632	4073.8027	0.0000	2130.5256	64.3357	331.8112	32.8088	99.5250	20.5398	49.8083	16.9690	42.5141	11.6891	67.4793	13.1845	18.7392	17.3658	7.1722	26.0334	6.5007	29.9399	60.491	2180.395	1853.650	441.133	227.006	155.559	93.024	-2.4	-1.139	-0.88
19:41:14	0.0014	95.000	ParticlePlay	2539.3037	4073.8027	0.0000	433.5031	64.3357	28.5360	35.0978	16.2365	20.9366	6.6533	16.7859	3.3267	11.4144	3.6624	13.0320	3.6319	17.3963	4.2423	26.1555	3.9676	29.8789	60.202	8004.243	1190.272	24.263	9.156	5.402	3.571	-2.4	-1.157	-0.90
